Coin;Date;Open;High;Low;Close;Adj Close;Volume
Chiliz;28.05.2020;0.009849;0.010298;0.009782;0.010088;0.010088;6066501
Chiliz;29.05.2020;0.010088;0.011175;0.009974;0.011019;0.011019;12962875
Chiliz;30.05.2020;0.010998;0.011233;0.010547;0.011058;0.011058;7741989
Chiliz;31.05.2020;0.011061;0.011466;0.010641;0.010686;0.010686;8085688
Chiliz;01.06.2020;0.010722;0.011271;0.010696;0.011211;0.011211;6519276
Chiliz;02.06.2020;0.011269;0.011723;0.010626;0.011668;0.011668;10750311
Chiliz;03.06.2020;0.011668;0.012233;0.0115;0.012157;0.012157;11904622
Chiliz;04.06.2020;0.012183;0.012499;0.011666;0.012422;0.012422;7667732
Chiliz;05.06.2020;0.012422;0.012815;0.01218;0.012435;0.012435;9435445
Chiliz;06.06.2020;0.012415;0.012558;0.012139;0.012146;0.012146;5285439
Chiliz;07.06.2020;0.012146;0.012293;0.011628;0.012188;0.012188;6141225
Chiliz;08.06.2020;0.012188;0.012319;0.012082;0.012192;0.012192;4114845
Chiliz;09.06.2020;0.012202;0.012749;0.012116;0.012543;0.012543;7171173
Chiliz;10.06.2020;0.012588;0.012666;0.012272;0.012444;0.012444;5090089
Chiliz;11.06.2020;0.012447;0.012662;0.011065;0.011352;0.011352;8130911
Chiliz;12.06.2020;0.011354;0.012023;0.011303;0.011984;0.011984;5547093
Chiliz;13.06.2020;0.011993;0.012358;0.011847;0.012317;0.012317;5060332
Chiliz;14.06.2020;0.012341;0.012342;0.011688;0.011688;0.011688;4275464
Chiliz;15.06.2020;0.011672;0.01215;0.011157;0.011943;0.011943;6912007
Chiliz;16.06.2020;0.011941;0.013061;0.011888;0.012931;0.012931;15646941
Chiliz;17.06.2020;0.012928;0.013278;0.012564;0.013169;0.013169;10128422
Chiliz;18.06.2020;0.01317;0.014568;0.013015;0.01438;0.01438;16013972
Chiliz;19.06.2020;0.014388;0.014426;0.013615;0.013653;0.013653;9500055
Chiliz;20.06.2020;0.013656;0.013879;0.013153;0.013295;0.013295;8080004
Chiliz;21.06.2020;0.013272;0.014236;0.013272;0.014086;0.014086;7073218
Chiliz;22.06.2020;0.014099;0.015305;0.013648;0.013923;0.013923;29133852
Chiliz;23.06.2020;0.013924;0.014159;0.013787;0.014056;0.014056;7938363
Chiliz;24.06.2020;0.014045;0.014089;0.01285;0.013082;0.013082;16338493
Chiliz;25.06.2020;0.01308;0.013209;0.012632;0.012708;0.012708;6213331
Chiliz;26.06.2020;0.012706;0.012739;0.012053;0.012283;0.012283;7143439
Chiliz;27.06.2020;0.012277;0.01262;0.011627;0.011688;0.011688;5882358
Chiliz;28.06.2020;0.011688;0.011884;0.011329;0.011802;0.011802;5777930
Chiliz;29.06.2020;0.011807;0.012123;0.011628;0.012043;0.012043;5127406
Chiliz;30.06.2020;0.012049;0.012136;0.011651;0.011705;0.011705;4365125
Chiliz;01.07.2020;0.011728;0.011961;0.01157;0.011925;0.011925;6094196
Chiliz;02.07.2020;0.011923;0.011973;0.011389;0.011497;0.011497;4977052
Chiliz;03.07.2020;0.011547;0.011572;0.011132;0.011282;0.011282;5063323
Chiliz;04.07.2020;0.011277;0.011696;0.01122;0.011571;0.011571;4767547
Chiliz;05.07.2020;0.011565;0.011851;0.011447;0.011596;0.011596;5193025
Chiliz;06.07.2020;0.011596;0.011991;0.011582;0.011969;0.011969;4036816
Chiliz;07.07.2020;0.011969;0.012291;0.011762;0.011971;0.011971;5033780
Chiliz;08.07.2020;0.011971;0.01222;0.011878;0.012149;0.012149;5212847
Chiliz;09.07.2020;0.012149;0.012681;0.011962;0.012229;0.012229;8404440
Chiliz;10.07.2020;0.012227;0.012731;0.011997;0.0126;0.0126;7173666
Chiliz;11.07.2020;0.012598;0.01263;0.012345;0.012428;0.012428;3980814
Chiliz;12.07.2020;0.012418;0.012465;0.012198;0.012344;0.012344;4122426
Chiliz;13.07.2020;0.012344;0.012785;0.012205;0.012277;0.012277;7433768
Chiliz;14.07.2020;0.012277;0.012361;0.012064;0.012334;0.012334;5057887
Chiliz;15.07.2020;0.012315;0.012635;0.012261;0.012329;0.012329;5432398
Chiliz;16.07.2020;0.012315;0.01259;0.011653;0.011986;0.011986;5990875
Chiliz;17.07.2020;0.011999;0.012364;0.01197;0.012144;0.012144;4050448
Chiliz;18.07.2020;0.012153;0.01224;0.011994;0.012091;0.012091;2845745
Chiliz;19.07.2020;0.012106;0.01216;0.01157;0.012004;0.012004;6093752
Chiliz;20.07.2020;0.012011;0.012094;0.011852;0.011958;0.011958;4562703
Chiliz;21.07.2020;0.011956;0.012087;0.011817;0.01198;0.01198;4158172
Chiliz;22.07.2020;0.011963;0.012193;0.011901;0.012088;0.012088;5372143
Chiliz;23.07.2020;0.012088;0.012268;0.011957;0.012006;0.012006;5437418
Chiliz;24.07.2020;0.011998;0.012117;0.011784;0.011836;0.011836;4263615
Chiliz;25.07.2020;0.011841;0.012025;0.011785;0.011843;0.011843;5220722
Chiliz;26.07.2020;0.011847;0.012018;0.011722;0.011761;0.011761;5796526
Chiliz;27.07.2020;0.011762;0.011965;0.010985;0.011541;0.011541;9122062
Chiliz;28.07.2020;0.011505;0.01228;0.011369;0.011837;0.011837;8096926
Chiliz;29.07.2020;0.011847;0.012418;0.011827;0.012129;0.012129;7938889
Chiliz;30.07.2020;0.012135;0.013893;0.012053;0.01297;0.01297;21402953
Chiliz;31.07.2020;0.012923;0.016379;0.012923;0.014007;0.014007;66163007
Chiliz;01.08.2020;0.014007;0.014007;0.013116;0.013358;0.013358;15921242
Chiliz;02.08.2020;0.013331;0.013364;0.012072;0.012642;0.012642;10081782
Chiliz;03.08.2020;0.012642;0.013611;0.01252;0.013098;0.013098;13772869
Chiliz;04.08.2020;0.013098;0.013521;0.012877;0.013283;0.013283;11421667
Chiliz;05.08.2020;0.013287;0.013397;0.013113;0.013247;0.013247;8589043
Chiliz;06.08.2020;0.013247;0.013606;0.013096;0.013245;0.013245;10022668
Chiliz;07.08.2020;0.013245;0.013431;0.012719;0.013076;0.013076;9175360
Chiliz;08.08.2020;0.013076;0.013293;0.013052;0.01325;0.01325;7668639
Chiliz;09.08.2020;0.013244;0.013969;0.01322;0.013901;0.013901;12846414
Chiliz;10.08.2020;0.013901;0.01459;0.013358;0.014282;0.014282;15164380
Chiliz;11.08.2020;0.014277;0.014575;0.013575;0.014166;0.014166;14185031
Chiliz;12.08.2020;0.014195;0.01605;0.013864;0.015974;0.015974;22127368
Chiliz;13.08.2020;0.015996;0.01879;0.015961;0.018253;0.018253;49179295
Chiliz;14.08.2020;0.018205;0.020144;0.017571;0.019662;0.019662;35372474
Chiliz;15.08.2020;0.019671;0.019707;0.018169;0.01858;0.01858;16483018
Chiliz;16.08.2020;0.018582;0.020062;0.018189;0.019523;0.019523;17611385
Chiliz;17.08.2020;0.019523;0.020688;0.019169;0.019995;0.019995;22830794
Chiliz;18.08.2020;0.020056;0.022039;0.017443;0.01825;0.01825;45193335
Chiliz;19.08.2020;0.018257;0.018296;0.015698;0.016224;0.016224;19605203
Chiliz;20.08.2020;0.016224;0.018248;0.016178;0.017865;0.017865;17893467
Chiliz;21.08.2020;0.0179;0.018468;0.016093;0.016634;0.016634;25894747
Chiliz;22.08.2020;0.016588;0.017574;0.016393;0.017298;0.017298;11715095
Chiliz;23.08.2020;0.01729;0.017312;0.016702;0.016932;0.016932;7745977
Chiliz;24.08.2020;0.01692;0.017348;0.01673;0.017281;0.017281;10188616
Chiliz;25.08.2020;0.017264;0.017341;0.015181;0.015524;0.015524;12688618
Chiliz;26.08.2020;0.015525;0.015961;0.015204;0.015679;0.015679;9562276
Chiliz;27.08.2020;0.015673;0.015673;0.014334;0.014471;0.014471;9052682
Chiliz;28.08.2020;0.014486;0.015165;0.014457;0.015165;0.015165;9460256
Chiliz;29.08.2020;0.015141;0.015164;0.014675;0.014904;0.014904;7752823
Chiliz;30.08.2020;0.014918;0.015078;0.014668;0.015029;0.015029;8490591
Chiliz;31.08.2020;0.015005;0.015153;0.01469;0.01487;0.01487;8285186
Chiliz;01.09.2020;0.014871;0.015898;0.014674;0.015086;0.015086;13665642
Chiliz;02.09.2020;0.01509;0.01509;0.013832;0.014287;0.014287;8112126
Chiliz;03.09.2020;0.014286;0.014415;0.011266;0.011404;0.011404;7847470
Chiliz;04.09.2020;0.011407;0.012285;0.011174;0.012227;0.012227;7135078
Chiliz;05.09.2020;0.012236;0.012369;0.010171;0.010568;0.010568;7064589
Chiliz;06.09.2020;0.010566;0.01125;0.010138;0.011044;0.011044;6723230
Chiliz;07.09.2020;0.011045;0.011713;0.010327;0.011208;0.011208;6464327
Chiliz;08.09.2020;0.011209;0.011531;0.010704;0.011086;0.011086;5415245
Chiliz;09.09.2020;0.011078;0.012577;0.010836;0.012282;0.012282;9546608
Chiliz;10.09.2020;0.012283;0.012837;0.01222;0.012459;0.012459;6969764
Chiliz;11.09.2020;0.012467;0.012975;0.012202;0.012435;0.012435;6329318
Chiliz;12.09.2020;0.01245;0.013097;0.012331;0.012997;0.012997;7248271
Chiliz;13.09.2020;0.012958;0.013042;0.012174;0.012283;0.012283;5396944
Chiliz;14.09.2020;0.012305;0.013702;0.012293;0.013423;0.013423;9729505
Chiliz;15.09.2020;0.013423;0.013564;0.012527;0.012897;0.012897;7491311
Chiliz;16.09.2020;0.012896;0.012896;0.011968;0.012379;0.012379;6059294
Chiliz;17.09.2020;0.012379;0.012742;0.012321;0.012694;0.012694;5513523
Chiliz;18.09.2020;0.012694;0.012738;0.012032;0.012231;0.012231;5121375
Chiliz;19.09.2020;0.012231;0.012394;0.011823;0.012101;0.012101;5096878
Chiliz;20.09.2020;0.012103;0.012141;0.011463;0.011537;0.011537;4198982
Chiliz;21.09.2020;0.011538;0.011807;0.010249;0.010858;0.010858;5120583
Chiliz;22.09.2020;0.010849;0.011531;0.01075;0.011267;0.011267;5127359
Chiliz;23.09.2020;0.011264;0.011301;0.010368;0.010381;0.010381;5314245
Chiliz;24.09.2020;0.010375;0.011438;0.010334;0.011424;0.011424;5495278
Chiliz;25.09.2020;0.01144;0.011581;0.01096;0.011183;0.011183;4917957
Chiliz;26.09.2020;0.011184;0.011401;0.011139;0.011215;0.011215;4594073
Chiliz;27.09.2020;0.011237;0.011486;0.010931;0.011053;0.011053;4609971
Chiliz;28.09.2020;0.011045;0.011203;0.010907;0.010907;0.010907;4492571
Chiliz;29.09.2020;0.010907;0.011028;0.010774;0.011028;0.011028;4204969
Chiliz;30.09.2020;0.011021;0.011999;0.010804;0.011483;0.011483;12353627
Chiliz;01.10.2020;0.011486;0.011924;0.010817;0.011195;0.011195;7616830
Chiliz;02.10.2020;0.011186;0.011202;0.010411;0.010644;0.010644;5181364
Chiliz;03.10.2020;0.010658;0.011162;0.010618;0.010818;0.010818;4185352
Chiliz;04.10.2020;0.010817;0.011064;0.010768;0.011033;0.011033;4015694
Chiliz;05.10.2020;0.011033;0.011517;0.01097;0.01103;0.01103;5573850
Chiliz;06.10.2020;0.011016;0.011025;0.010179;0.010336;0.010336;5144851
Chiliz;07.10.2020;0.010331;0.01057;0.009962;0.010278;0.010278;4849947
Chiliz;08.10.2020;0.010298;0.010606;0.010109;0.0106;0.0106;4618008
Chiliz;09.10.2020;0.010586;0.011188;0.010463;0.011119;0.011119;6154525
Chiliz;10.10.2020;0.011105;0.011977;0.011103;0.011182;0.011182;7813185
Chiliz;11.10.2020;0.01119;0.011365;0.011024;0.011144;0.011144;5119371
Chiliz;12.10.2020;0.011147;0.011382;0.011061;0.01108;0.01108;5504703
Chiliz;13.10.2020;0.01107;0.01178;0.010925;0.010999;0.010999;6842164
Chiliz;14.10.2020;0.010985;0.011063;0.01076;0.010874;0.010874;4434717
Chiliz;15.10.2020;0.010897;0.01092;0.010597;0.010724;0.010724;4676569
Chiliz;16.10.2020;0.010729;0.010806;0.010199;0.010565;0.010565;5146326
Chiliz;17.10.2020;0.010565;0.010688;0.010498;0.01062;0.01062;3881086
Chiliz;18.10.2020;0.010638;0.01084;0.010614;0.010733;0.010733;3949868
Chiliz;19.10.2020;0.010725;0.010787;0.01058;0.010679;0.010679;4168517
Chiliz;20.10.2020;0.010675;0.010819;0.010322;0.010414;0.010414;4748136
Chiliz;21.10.2020;0.010418;0.010823;0.010322;0.010546;0.010546;5193266
Chiliz;22.10.2020;0.010539;0.010884;0.010517;0.010773;0.010773;5140148
Chiliz;23.10.2020;0.010779;0.010804;0.010555;0.01066;0.01066;4718218
Chiliz;24.10.2020;0.01066;0.010941;0.010633;0.01086;0.01086;5546763
Chiliz;25.10.2020;0.01086;0.010888;0.010545;0.010633;0.010633;5284391
Chiliz;26.10.2020;0.010633;0.010707;0.010291;0.01041;0.01041;5259277
Chiliz;27.10.2020;0.01041;0.010457;0.010175;0.010232;0.010232;6532254
Chiliz;28.10.2020;0.010232;0.010372;0.009623;0.009933;0.009933;5700840
Chiliz;29.10.2020;0.009933;0.010026;0.009486;0.00955;0.00955;4888070
Chiliz;30.10.2020;0.00955;0.009648;0.008867;0.009451;0.009451;5742833
Chiliz;31.10.2020;0.009451;0.009553;0.009245;0.009381;0.009381;4774874
Chiliz;01.11.2020;0.009381;0.00958;0.009281;0.009571;0.009571;4787084
Chiliz;02.11.2020;0.009571;0.009666;0.009297;0.009392;0.009392;6596017
Chiliz;03.11.2020;0.009392;0.009594;0.008923;0.009385;0.009385;6934338
Chiliz;04.11.2020;0.009385;0.009714;0.009194;0.009663;0.009663;6195062
Chiliz;05.11.2020;0.00966;0.009799;0.00934;0.009699;0.009699;6058448
Chiliz;06.11.2020;0.009699;0.010486;0.009699;0.010454;0.010454;7151480
Chiliz;07.11.2020;0.010454;0.010856;0.009764;0.010001;0.010001;7261850
Chiliz;08.11.2020;0.010001;0.01041;0.009901;0.010394;0.010394;6491804
Chiliz;09.11.2020;0.010394;0.010744;0.010108;0.010734;0.010734;6803074
Chiliz;10.11.2020;0.010736;0.011174;0.010531;0.010895;0.010895;8556131
Chiliz;11.11.2020;0.010895;0.011037;0.010723;0.010748;0.010748;6750757
Chiliz;12.11.2020;0.010747;0.010889;0.010352;0.010519;0.010519;6100858
Chiliz;13.11.2020;0.010518;0.011192;0.010518;0.010942;0.010942;7917467
Chiliz;14.11.2020;0.010942;0.010992;0.010591;0.010731;0.010731;6185809
Chiliz;15.11.2020;0.010731;0.010847;0.010459;0.010624;0.010624;5017093
Chiliz;16.11.2020;0.010624;0.011039;0.010451;0.010974;0.010974;6035709
Chiliz;17.11.2020;0.011015;0.011046;0.010767;0.010937;0.010937;6332252
Chiliz;18.11.2020;0.010937;0.011038;0.010408;0.010582;0.010582;7387828
Chiliz;19.11.2020;0.010582;0.010737;0.01039;0.010504;0.010504;6045032
Chiliz;20.11.2020;0.010504;0.011019;0.010494;0.010897;0.010897;6908134
Chiliz;21.11.2020;0.010897;0.011491;0.010819;0.011425;0.011425;8352229
Chiliz;22.11.2020;0.011425;0.011472;0.010839;0.011093;0.011093;7917586
Chiliz;23.11.2020;0.011093;0.012214;0.010987;0.011882;0.011882;12752737
Chiliz;24.11.2020;0.011882;0.013037;0.011835;0.012507;0.012507;14910561
Chiliz;25.11.2020;0.012507;0.014606;0.012104;0.013471;0.013471;24126160
Chiliz;26.11.2020;0.013476;0.013932;0.011069;0.011955;0.011955;15134980
Chiliz;27.11.2020;0.011924;0.012194;0.01141;0.011587;0.011587;7352102
Chiliz;28.11.2020;0.011591;0.012087;0.011385;0.011781;0.011781;7095721
Chiliz;29.11.2020;0.011781;0.01189;0.011414;0.011627;0.011627;6230825
Chiliz;30.11.2020;0.011625;0.012362;0.011561;0.012076;0.012076;9001587
Chiliz;01.12.2020;0.012084;0.013005;0.011651;0.012188;0.012188;10233591
Chiliz;02.12.2020;0.012192;0.01342;0.011897;0.012886;0.012886;20381282
Chiliz;03.12.2020;0.012882;0.013154;0.012463;0.012998;0.012998;10329429
Chiliz;04.12.2020;0.012982;0.012992;0.012248;0.012307;0.012307;5489372
Chiliz;05.12.2020;0.012294;0.012682;0.01214;0.012646;0.012646;4112464
Chiliz;06.12.2020;0.012652;0.012795;0.01232;0.012658;0.012658;3566625
Chiliz;07.12.2020;0.012658;0.01297;0.012614;0.012793;0.012793;5869252
Chiliz;08.12.2020;0.012781;0.012807;0.012163;0.012272;0.012272;4526224
Chiliz;09.12.2020;0.012275;0.012275;0.011536;0.012178;0.012178;4832179
Chiliz;10.12.2020;0.012185;0.012188;0.011772;0.012042;0.012042;3627762
Chiliz;11.12.2020;0.012035;0.012588;0.011422;0.012429;0.012429;5293438
Chiliz;12.12.2020;0.012437;0.01277;0.012162;0.012387;0.012387;4112877
Chiliz;13.12.2020;0.012388;0.012693;0.01222;0.01254;0.01254;3104712
Chiliz;14.12.2020;0.01254;0.016294;0.012484;0.014694;0.014694;55915136
Chiliz;15.12.2020;0.014706;0.015882;0.013855;0.014934;0.014934;37041050
Chiliz;16.12.2020;0.015005;0.01506;0.014015;0.014297;0.014297;19773202
Chiliz;17.12.2020;0.014308;0.014985;0.014054;0.014521;0.014521;17625605
Chiliz;18.12.2020;0.014519;0.014869;0.014215;0.014773;0.014773;13124837
Chiliz;19.12.2020;0.014774;0.016629;0.014712;0.016124;0.016124;35494286
Chiliz;20.12.2020;0.016144;0.016332;0.015343;0.015765;0.015765;21653269
Chiliz;21.12.2020;0.0158;0.024752;0.0158;0.018794;0.018794;244601287
Chiliz;22.12.2020;0.018817;0.019409;0.016312;0.017354;0.017354;50910547
Chiliz;23.12.2020;0.017387;0.022747;0.015866;0.018295;0.018295;108665168
Chiliz;24.12.2020;0.018265;0.019866;0.01724;0.018813;0.018813;68626801
Chiliz;25.12.2020;0.018835;0.019563;0.018489;0.019114;0.019114;65028891
Chiliz;26.12.2020;0.01913;0.022045;0.018926;0.021199;0.021199;92494401
Chiliz;27.12.2020;0.021149;0.023949;0.020391;0.023882;0.023882;133331877
Chiliz;28.12.2020;0.023874;0.028695;0.023241;0.027746;0.027746;164624085
Chiliz;29.12.2020;0.027736;0.030672;0.027488;0.028661;0.028661;155926356
Chiliz;30.12.2020;0.028601;0.029108;0.022206;0.022958;0.022958;125008836
Chiliz;31.12.2020;0.022929;0.022987;0.019143;0.021406;0.021406;97033525
Chiliz;01.01.2021;0.021323;0.021831;0.020019;0.020904;0.020904;67165239
Chiliz;02.01.2021;0.020895;0.020895;0.018928;0.019401;0.019401;60064866
Chiliz;03.01.2021;0.019394;0.020988;0.018406;0.019533;0.019533;65270057
Chiliz;04.01.2021;0.019527;0.020706;0.017327;0.018814;0.018814;50362870
Chiliz;05.01.2021;0.018815;0.021303;0.018556;0.020009;0.020009;57970278
Chiliz;06.01.2021;0.020001;0.02229;0.019714;0.021131;0.021131;61816662
Chiliz;07.01.2021;0.021121;0.021816;0.019687;0.020152;0.020152;60144169
Chiliz;08.01.2021;0.020193;0.020199;0.017937;0.019387;0.019387;46139585
Chiliz;09.01.2021;0.019371;0.020869;0.018981;0.020311;0.020311;44438976
Chiliz;10.01.2021;0.020342;0.021091;0.018309;0.019496;0.019496;49584660
Chiliz;11.01.2021;0.019523;0.01955;0.015546;0.017776;0.017776;44816351
Chiliz;12.01.2021;0.017792;0.018593;0.016709;0.017542;0.017542;34971391
Chiliz;13.01.2021;0.017541;0.020786;0.016973;0.020239;0.020239;47013253
Chiliz;14.01.2021;0.020241;0.021584;0.018858;0.019582;0.019582;67198616
Chiliz;15.01.2021;0.019632;0.020083;0.018034;0.019168;0.019168;43795259
Chiliz;16.01.2021;0.019174;0.020227;0.019174;0.019759;0.019759;49324338
Chiliz;17.01.2021;0.019709;0.020028;0.018475;0.019572;0.019572;40135753
Chiliz;18.01.2021;0.019576;0.021141;0.01902;0.020577;0.020577;56598103
Chiliz;19.01.2021;0.020523;0.023287;0.02019;0.02295;0.02295;84435220
Chiliz;20.01.2021;0.022877;0.023811;0.020824;0.022258;0.022258;72367729
Chiliz;21.01.2021;0.022348;0.022525;0.018804;0.01886;0.01886;39942423
Chiliz;22.01.2021;0.018873;0.020451;0.017147;0.019774;0.019774;49539236
Chiliz;23.01.2021;0.019774;0.020528;0.019376;0.019791;0.019791;43575921
Chiliz;24.01.2021;0.019812;0.020338;0.019377;0.019822;0.019822;40012653
Chiliz;25.01.2021;0.019821;0.020848;0.018844;0.018969;0.018969;44515925
Chiliz;26.01.2021;0.018928;0.02059;0.018434;0.020551;0.020551;48265966
Chiliz;27.01.2021;0.020575;0.020813;0.018613;0.019036;0.019036;47076831
Chiliz;28.01.2021;0.019026;0.020238;0.018647;0.019967;0.019967;43965230
Chiliz;29.01.2021;0.020151;0.020499;0.019539;0.019885;0.019885;55556923
Chiliz;30.01.2021;0.01989;0.022695;0.019515;0.021056;0.021056;66674049
Chiliz;31.01.2021;0.021036;0.022208;0.020388;0.021561;0.021561;59590081
Chiliz;01.02.2021;0.021585;0.023449;0.020975;0.022379;0.022379;72140789
Chiliz;02.02.2021;0.022347;0.023224;0.021922;0.022568;0.022568;52803221
Chiliz;03.02.2021;0.022554;0.024009;0.02247;0.023807;0.023807;60246500
Chiliz;04.02.2021;0.023828;0.024187;0.021724;0.023096;0.023096;71654268
Chiliz;05.02.2021;0.023102;0.02545;0.023002;0.025198;0.025198;51886400
Chiliz;06.02.2021;0.025216;0.025696;0.02246;0.023541;0.023541;66890383
Chiliz;07.02.2021;0.023536;0.023899;0.021687;0.022868;0.022868;57178452
Chiliz;08.02.2021;0.022862;0.024565;0.022;0.024274;0.024274;46717183
Chiliz;09.02.2021;0.024272;0.027325;0.024062;0.026563;0.026563;63756786
Chiliz;10.02.2021;0.026575;0.030843;0.0252;0.029263;0.029263;105647214
Chiliz;11.02.2021;0.029331;0.032542;0.028501;0.030472;0.030472;85484728
Chiliz;12.02.2021;0.030441;0.037011;0.029775;0.035705;0.035705;137074386
Chiliz;13.02.2021;0.035778;0.037743;0.032978;0.036634;0.036634;96278756
Chiliz;14.02.2021;0.036662;0.038547;0.033752;0.034855;0.034855;70875920
Chiliz;15.02.2021;0.034768;0.03832;0.02872;0.03456;0.03456;113247079
Chiliz;16.02.2021;0.03451;0.037429;0.032983;0.034655;0.034655;73693406
Chiliz;17.02.2021;0.034728;0.038998;0.033398;0.036361;0.036361;95291918
Chiliz;18.02.2021;0.036364;0.039722;0.036364;0.03961;0.03961;50505564
Chiliz;19.02.2021;0.039673;0.066735;0.039673;0.053985;0.053985;686702924
Chiliz;20.02.2021;0.053891;0.056837;0.049564;0.051507;0.051507;166402548
Chiliz;21.02.2021;0.051395;0.057396;0.050194;0.05449;0.05449;121643162
Chiliz;22.02.2021;0.054394;0.055161;0.04055;0.048022;0.048022;100578093
Chiliz;23.02.2021;0.048012;0.049179;0.032913;0.042085;0.042085;100890462
Chiliz;24.02.2021;0.042114;0.056011;0.038901;0.051536;0.051536;289571246
Chiliz;25.02.2021;0.051471;0.061911;0.050034;0.050438;0.050438;244929981
Chiliz;26.02.2021;0.050599;0.054717;0.047611;0.050639;0.050639;125205108
Chiliz;27.02.2021;0.050696;0.058859;0.050565;0.053514;0.053514;160667206
Chiliz;28.02.2021;0.053534;0.05421;0.047734;0.05089;0.05089;94563455
Chiliz;01.03.2021;0.050883;0.056559;0.050407;0.056547;0.056547;97292307
Chiliz;02.03.2021;0.056394;0.069947;0.053698;0.065545;0.065545;374426153
Chiliz;03.03.2021;0.06562;0.091453;0.06495;0.085736;0.085736;825533117
Chiliz;04.03.2021;0.085323;0.14922;0.082429;0.11867;0.11867;2082668282
Chiliz;05.03.2021;0.118876;0.138795;0.108538;0.111427;0.111427;967175270
Chiliz;06.03.2021;0.111557;0.118311;0.101195;0.113466;0.113466;605677902
Chiliz;07.03.2021;0.113452;0.141805;0.11316;0.128621;0.128621;887045750
Chiliz;08.03.2021;0.128575;0.23963;0.128575;0.218353;0.218353;3460192292
Chiliz;09.03.2021;0.218905;0.312558;0.21787;0.26619;0.26619;4358632087
Chiliz;10.03.2021;0.266363;0.274017;0.236031;0.249702;0.249702;1802286177
Chiliz;11.03.2021;0.249618;0.386513;0.246603;0.355811;0.355811;2810365919
Chiliz;12.03.2021;0.356685;0.801409;0.356685;0.727559;0.727559;10557468664
Chiliz;13.03.2021;0.733483;0.891475;0.588194;0.591695;0.591695;4980163307
Chiliz;14.03.2021;0.597119;0.733607;0.571094;0.658845;0.658845;4699358267
Chiliz;15.03.2021;0.658579;0.682403;0.5963;0.610337;0.610337;2543063814
Chiliz;16.03.2021;0.609441;0.612235;0.480024;0.523775;0.523775;2587362231
Chiliz;17.03.2021;0.523834;0.612275;0.483617;0.58486;0.58486;3114685606
Chiliz;18.03.2021;0.585684;0.672739;0.568878;0.645016;0.645016;2718829186
Chiliz;19.03.2021;0.643949;0.714396;0.593655;0.610582;0.610582;2631938279
Chiliz;20.03.2021;0.611294;0.627737;0.545476;0.548391;0.548391;1322986822
Chiliz;21.03.2021;0.550718;0.604114;0.541693;0.554287;0.554287;1231258652
Chiliz;22.03.2021;0.554592;0.564032;0.501842;0.510805;0.510805;754947748
Chiliz;23.03.2021;0.509969;0.53682;0.481743;0.514327;0.514327;943652595
Chiliz;24.03.2021;0.513713;0.563498;0.464479;0.493071;0.493071;1194935457
Chiliz;25.03.2021;0.491891;0.506421;0.465216;0.486001;0.486001;868106318
Chiliz;26.03.2021;0.486803;0.533761;0.486758;0.516374;0.516374;909455430
Chiliz;27.03.2021;0.516524;0.546237;0.494149;0.523649;0.523649;802152115
Chiliz;28.03.2021;0.52365;0.557571;0.513406;0.544123;0.544123;1001316127
Chiliz;29.03.2021;0.544033;0.544376;0.522711;0.531581;0.531581;575413041
Chiliz;30.03.2021;0.531729;0.545478;0.524174;0.530574;0.530574;752229225
Chiliz;31.03.2021;0.531042;0.531624;0.494735;0.506916;0.506916;804949574
Chiliz;01.04.2021;0.506998;0.51309;0.497186;0.502385;0.502385;507197933
Chiliz;02.04.2021;0.502198;0.534829;0.495925;0.505904;0.505904;794239779
Chiliz;03.04.2021;0.505987;0.519892;0.457606;0.466081;0.466081;818141971
Chiliz;04.04.2021;0.466054;0.556418;0.460385;0.50057;0.50057;1536762637
Chiliz;05.04.2021;0.502525;0.513119;0.457726;0.461668;0.461668;813609465
Chiliz;06.04.2021;0.461436;0.469535;0.427943;0.448196;0.448196;675963797
Chiliz;07.04.2021;0.448128;0.494839;0.373106;0.45196;0.45196;1491606740
Chiliz;08.04.2021;0.452697;0.527204;0.438504;0.489342;0.489342;1587427730
Chiliz;09.04.2021;0.489088;0.50702;0.469979;0.482202;0.482202;629019920
Chiliz;10.04.2021;0.483046;0.483046;0.445176;0.460668;0.460668;365645899
Chiliz;11.04.2021;0.461943;0.480806;0.437984;0.466164;0.466164;544582785
Chiliz;12.04.2021;0.465668;0.586969;0.459545;0.568608;0.568608;1856355884
Chiliz;13.04.2021;0.567519;0.573634;0.504404;0.518;0.518;1397895900
Chiliz;14.04.2021;0.517976;0.526773;0.478737;0.50582;0.50582;856704687
Chiliz;15.04.2021;0.504131;0.576503;0.496989;0.535702;0.535702;1285155195
Chiliz;16.04.2021;0.534404;0.833977;0.509894;0.773916;0.773916;5539734877
Chiliz;17.04.2021;0.771456;0.793379;0.600669;0.62648;0.62648;2336133635
Chiliz;18.04.2021;0.626215;0.66624;0.463654;0.548926;0.548926;1698779995
Chiliz;19.04.2021;0.550219;0.585043;0.485466;0.506543;0.506543;1048004771
Chiliz;20.04.2021;0.506588;0.53712;0.452055;0.513985;0.513985;985145462
Chiliz;21.04.2021;0.512696;0.582129;0.503784;0.523775;0.523775;1497143261
Chiliz;22.04.2021;0.521705;0.541636;0.444941;0.464978;0.464978;910836734
Chiliz;23.04.2021;0.465083;0.473952;0.325911;0.429892;0.429892;1381883631
Chiliz;24.04.2021;0.430714;0.439772;0.384612;0.38787;0.38787;581240346
