,Club_Name,Token_Name,Date,Open,High,Low,Close,Volume
0,Manchester City Fan Token,CITY10049-USD,2021-05-26,22.97794,26.116243,21.690519,25.876995,0
1,Manchester City Fan Token,CITY10049-USD,2021-05-27,25.783548,25.849943,21.951033,24.194296,0
2,Manchester City Fan Token,CITY10049-USD,2021-05-28,24.17454,35.827255,20.932281,28.44828,0
3,Manchester City Fan Token,CITY10049-USD,2021-05-29,28.502659,32.813618,14.519405,18.525375,0
4,Manchester City Fan Token,CITY10049-USD,2021-05-30,18.537766,18.537766,15.230733,16.184286,0
5,Manchester City Fan Token,CITY10049-USD,2021-05-31,16.188673,16.347113,14.90508,15.570378,0
6,Manchester City Fan Token,CITY10049-USD,2021-06-01,15.583666,15.678632,13.966648,14.250677,0
7,Manchester City Fan Token,CITY10049-USD,2021-06-02,14.266933,14.597772,13.927704,14.207837,0
8,Manchester City Fan Token,CITY10049-USD,2021-06-03,14.203205,14.83173,13.724215,14.021213,5093027
9,Manchester City Fan Token,CITY10049-USD,2021-06-04,14.021213,14.036074,12.850049,13.500075,2907077
10,Manchester City Fan Token,CITY10049-USD,2021-06-05,13.500075,13.95923,12.923247,13.381248,1880468
11,Manchester City Fan Token,CITY10049-USD,2021-06-06,13.381248,13.728499,13.22089,13.522701,886984
12,Manchester City Fan Token,CITY10049-USD,2021-06-07,13.522545,14.026195,12.515238,12.553987,1629769
13,Manchester City Fan Token,CITY10049-USD,2021-06-08,12.553695,12.936576,11.658227,12.667054,1926194
14,Manchester City Fan Token,CITY10049-USD,2021-06-09,12.667348,13.123451,11.969507,12.809681,1369611
15,Manchester City Fan Token,CITY10049-USD,2021-06-10,12.924901,13.945644,12.59182,13.700214,2232326
16,Manchester City Fan Token,CITY10049-USD,2021-06-11,13.73004,15.406476,13.104783,13.557018,7561538
17,Manchester City Fan Token,CITY10049-USD,2021-06-12,13.557018,14.129346,12.88811,13.097963,1330840
18,Manchester City Fan Token,CITY10049-USD,2021-06-13,13.097963,13.409847,12.758144,13.338404,1404076
19,Manchester City Fan Token,CITY10049-USD,2021-06-14,13.3383,14.065536,13.152743,13.664851,1469163
20,Manchester City Fan Token,CITY10049-USD,2021-06-15,13.386375,13.609489,12.982563,13.300324,1784315
21,Manchester City Fan Token,CITY10049-USD,2021-06-16,13.377259,13.677714,12.862854,12.983443,1501029
